0.0884,0.035789,0.084858
0.0888,0.035789,0.16486
0.0892,-0.044211,0.16486
0.0896,0.035789,0.24486
0.09,0.035789,0.24486
0.0904,-0.044211,0.24486
0.0908,-0.044211,0.24486
0.0912,-0.044211,0.24486
0.0916,-0.044211,0.32486
0.092,-0.044211,0.16486
0.0924,-0.044211,0.084858
0.0928,-0.044211,0.0048583
0.0932,-0.044211,0.0048583
0.0936,-0.044211,0.084858
0.094,-0.044211,0.0048583
0.0944,0.035789,0.0048583
0.0948,0.035789,0.0048583
0.0952,-0.044211,-0.075142
0.0956,0.035789,-0.075142
0.096,-0.044211,-0.075142
0.0964,-0.044211,-0.075142
0.0968,0.035789,-0.075142
0.0972,-0.044211,-0.15514
0.0976,0.035789,-0.23514
0.098,0.035789,-0.23514
0.0984,-0.044211,-0.23514
0.0988,-0.044211,-0.23514
0.0992,0.035789,-0.075142
0.0996,0.035789,-0.23514
0.1,0.035789,-0.075142
0.1004,-0.044211,-0.075142
0.1008,0.035789,-0.075142
0.1012,0.035789,0.0048583
0.1016,-0.044211,0.0048583
0.102,0.035789,0.0048583
0.1024,-0.044211,0.084858
0.1028,-0.044211,0.16486
0.1032,-0.044211,0.16486
0.1036,-0.044211,0.16486
0.104,-0.044211,0.24486
0.1044,-0.044211,0.24486
0.1048,-0.044211,0.24486
0.1052,-0.044211,0.16486
0.1056,-0.044211,0.16486
0.106,-0.044211,0.084858
0.1064,0.035789,0.0048583
0.1068,-0.044211,-0.075142
0.1072,-0.044211,-0.075142
0.1076,0.035789,0.0048583
0.108,-0.044211,0.0048583
0.1084,0.035789,-0.075142
0.1088,0.035789,-0.075142
0.1092,-0.044211,-0.075142
0.1096,-0.044211,-0.15514
0.11,0.035789,-0.15514
0.1104,0.035789,-0.15514
0.1108,0.035789,-0.23514
0.1112,0.035789,-0.23514
0.1116,0.035789,-0.23514
0.112,0.035789,-0.31514
0.1124,0.035789,-0.31514
0.1128,0.035789,-0.15514
0.1132,0.035789,-0.23514
0.1136,0.035789,-0.15514
0.114,0.035789,-0.075142
0.1144,0.035789,-0.075142
0.1148,0.035789,0.0048583
0.1152,-0.044211,0.0048583
0.1156,-0.044211,0.084858
0.116,0.035789,0.084858
0.1164,-0.044211,0.084858
0.1168,0.035789,0.084858
0.1172,0.035789,0.16486
0.1176,-0.044211,0.24486
0.118,0.035789,0.24486
0.1184,-0.044211,0.24486
0.1188,-0.044211,0.24486
0.1192,0.035789,0.24486
0.1196,0.035789,0.16486
0.12,0.035789,0.0048583
0.1204,-0.044211,-0.075142
0.1208,-0.044211,-0.075142
0.1212,-0.044211,0.0048583
0.1216,-0.044211,-0.075142
0.122,0.035789,0.0048583
0.1224,0.035789,-0.075142
0.1228,-0.044211,-0.075142
0.1232,-0.044211,-0.075142
0.1236,-0.044211,-0.075142
0.124,0.035789,-0.15514
0.1244,0.035789,-0.15514
0.1248,-0.044211,-0.23514
0.1252,0.035789,-0.075142
0.1256,0.035789,-0.15514
0.126,0.035789,-0.15514
0.1264,-0.044211,-0.075142
0.1268,0.035789,-0.075142
0.1272,0.035789,-0.15514
0.1276,0.035789,-0.075142
0.128,0.035789,0.0048583
0.1284,0.035789,0.084858
0.1288,0.035789,0.084858
0.1292,-0.044211,0.084858
0.1296,-0.044211,0.16486
0.13,0.035789,0.16486
0.1304,0.035789,0.16486
0.1308,-0.044211,0.16486
0.1312,-0.044211,0.24486
0.1316,0.035789,0.24486
0.132,0.035789,0.24486
0.1324,-0.044211,0.24486
0.1328,0.035789,0.24486
0.1332,-0.044211,0.084858
0.1336,0.035789,-0.075142
0.134,-0.044211,0.0048583
0.1344,0.035789,0.0048583
0.1348,0.035789,0.0048583
0.1352,0.035789,-0.075142
0.1356,-0.044211,-0.075142
0.136,0.035789,-0.075142
0.1364,0.035789,-0.075142
0.1368,0.035789,-0.15514
0.1372,-0.044211,-0.075142
0.1376,0.035789,-0.15514
0.138,-0.044211,-0.15514
0.1384,-0.044211,-0.23514
0.1388,0.035789,-0.23514
0.1392,-0.044211,-0.23514
0.1396,0.035789,-0.15514
0.14,0.035789,-0.075142
0.1404,0.035789,-0.15514
0.1408,0.035789,-0.15514
0.1412,0.035789,-0.075142
0.1416,0.035789,-0.075142
0.142,0.035789,0.0048583
0.1424,0.035789,0.084858
0.1428,0.035789,0.084858
0.1432,0.035789,0.16486
0.1436,0.035789,0.16486
0.144,0.035789,0.16486
0.1444,0.035789,0.24486
0.1448,0.035789,0.16486
0.1452,-0.044211,0.24486
0.1456,-0.044211,0.24486
0.146,-0.044211,0.24486
0.1464,-0.044211,0.32486
0.1468,-0.044211,0.0048583
0.1472,-0.044211,0.084858
0.1476,0.035789,0.0048583
0.148,0.035789,0.0048583
0.1484,0.035789,0.0048583
0.1488,0.035789,0.0048583
0.1492,0.11579,0.0048583
0.1496,-0.044211,-0.075142
0.15,0.035789,0.0048583
0.1504,0.035789,-0.075142
0.1508,0.035789,-0.075142
0.1512,0.035789,-0.075142
0.1516,-0.044211,-0.075142
0.152,0.035789,-0.15514
0.1524,-0.044211,-0.15514
0.1528,-0.044211,-0.15514
0.1532,-0.044211,-0.15514
0.1536,0.035789,-0.15514
0.154,0.035789,-0.075142
0.1544,0.035789,-0.075142
0.1548,-0.044211,0.0048583
0.1552,0.035789,0.0048583
0.1556,0.035789,0.084858
0.156,0.035789,0.084858
0.1564,0.035789,0.16486
0.1568,0.035789,0.24486
0.1572,0.035789,0.24486
0.1576,0.035789,0.24486
0.158,0.035789,0.32486
0.1584,-0.044211,0.32486
0.1588,0.035789,0.24486
0.1592,0.035789,0.32486
0.1596,0.035789,0.16486
0.16,0.035789,0.084858
0.1604,0.035789,0.16486
0.1608,-0.044211,0.084858
0.1612,0.035789,0.084858
0.1616,-0.044211,0.084858
0.162,0.035789,0.0048583
0.1624,-0.044211,0.0048583
0.1628,-0.044211,0.0048583
0.1632,-0.044211,0.0048583
0.1636,-0.044211,0.0048583
0.164,0.035789,-0.075142
0.1644,-0.044211,-0.075142
0.1648,-0.044211,-0.075142
0.1652,0.035789,-0.075142
0.1656,-0.044211,-0.15514
0.166,0.035789,-0.15514
0.1664,0.035789,-0.23514
0.1668,0.035789,-0.15514
0.1672,0.035789,-0.075142
0.1676,0.035789,-0.075142
0.168,0.035789,0.0048583
0.1684,0.035789,0.084858
0.1688,-0.044211,0.084858
0.1692,0.035789,0.084858
0.1696,0.035789,0.16486
0.17,0.035789,0.16486
0.1704,0.035789,0.24486
0.1708,0.035789,0.24486
0.1712,-0.044211,0.24486
0.1716,0.035789,0.24486
0.172,0.035789,0.24486
0.1724,0.035789,0.24486
0.1728,0.035789,0.32486
0.1732,0.035789,0.16486
0.1736,-0.044211,0.0048583
0.174,0.035789,0.0048583
0.1744,0.035789,0.0048583
0.1748,0.035789,0.0048583
0.1752,0.035789,0.0048583
0.1756,-0.044211,0.0048583
0.176,0.035789,0.0048583
0.1764,0.035789,0.0048583
0.1768,0.035789,-0.075142
0.1772,-0.044211,-0.075142
0.1776,0.035789,-0.075142
0.178,0.035789,-0.075142
0.1784,0.035789,-0.15514
0.1788,0.035789,-0.075142
0.1792,0.035789,-0.075142
0.1796,0.035789,-0.075142
0.18,0.035789,-0.15514
0.1804,-0.044211,-0.15514
0.1808,0.035789,-0.075142
0.1812,0.035789,-0.075142
0.1816,0.035789,0.0048583
0.182,-0.044211,0.0048583
0.1824,0.035789,0.084858
0.1828,0.035789,0.084858
0.1832,0.035789,0.16486
0.1836,-0.044211,0.24486
0.184,0.035789,0.24486
0.1844,0.035789,0.24486
0.1848,0.035789,0.24486
0.1852,0.035789,0.24486
0.1856,0.035789,0.32486
0.186,0.035789,0.32486
0.1864,0.035789,0.084858
0.1868,0.035789,0.084858
0.1872,0.035789,0.16486
0.1876,0.035789,0.16486
0.188,0.035789,0.084858
0.1884,-0.044211,0.084858
0.1888,-0.044211,0.084858
0.1892,0.035789,0.0048583
0.1896,-0.044211,0.084858
0.19,0.035789,0.0048583
0.1904,0.035789,-0.075142
0.1908,0.035789,-0.075142
0.1912,0.035789,-0.075142
0.1916,0.035789,-0.15514
0.192,0.035789,-0.15514
0.1924,0.035789,-0.15514
0.1928,0.035789,-0.23514
0.1932,0.035789,-0.15514
0.1936,0.035789,-0.15514
0.194,0.035789,-0.15514
0.1944,0.035789,-0.075142
0.1948,0.035789,-0.075142
0.1952,0.035789,0.0048583
0.1956,0.035789,0.0048583
0.196,0.035789,0.084858
0.1964,0.035789,0.084858
0.1968,0.035789,0.084858
0.1972,0.11579,0.16486
0.1976,4.5158,0.16486
0.198,4.3558,0.16486
0.1984,4.2758,0.24486
0.1988,4.2758,0.32486
0.1992,4.1958,0.32486
0.1996,4.1158,0.32486
0.2,4.1158,0.16486
0.2004,4.1158,0.084858
0.2008,4.1158,0.084858
0.2012,4.1158,0.16486
0.2016,4.0358,0.16486
0.202,4.1158,0.16486
0.2024,4.1158,0.24486
0.2028,4.0358,0.16486
0.2032,4.0358,0.16486
0.2036,4.0358,0.16486
0.204,4.0358,0.16486
0.2044,4.0358,0.16486
0.2048,3.9558,0.24486
0.2052,4.0358,0.24486
0.2056,4.0358,0.24486
0.206,4.0358,0.084858
0.2064,4.0358,0.24486
0.2068,4.0358,0.32486
0.2072,4.0358,0.32486
0.2076,4.0358,0.40486
0.208,4.0358,0.56486
0.2084,4.0358,0.56486
0.2088,4.0358,0.72486
0.2092,4.0358,0.72486
0.2096,4.0358,0.80486
0.21,4.0358,0.88486
0.2104,4.0358,0.96486
0.2108,4.1158,0.96486
0.2112,4.0358,1.0449
0.2116,4.1158,1.0449
0.212,4.1158,0.80486
0.2124,4.1158,0.96486
0.2128,4.1158,0.96486
0.2132,4.0358,0.96486
0.2136,4.0358,0.88486
0.214,4.1158,0.96486
0.2144,4.1158,0.96486
0.2148,4.1158,0.96486
0.2152,4.1158,0.96486
0.2156,4.1958,0.96486
0.216,4.1158,0.96486
0.2164,4.1158,0.88486
0.2168,4.1958,0.88486
0.2172,4.1958,0.96486
0.2176,4.1958,0.96486
0.218,4.1958,1.0449
0.2184,4.1158,1.0449
0.2188,4.1958,1.0449
0.2192,4.1958,1.1249
0.2196,4.1158,1.3649
0.22,4.1158,1.3649
0.2204,4.1158,1.5249
0.2208,4.1958,1.5249
0.2212,4.1958,1.6049
0.2216,4.1158,1.6849
0.222,4.1958,1.7649
0.2224,4.1958,1.7649
0.2228,4.1958,2.0049
0.2232,4.1958,1.6849
0.2236,4.1958,1.6049
0.224,4.1958,1.5249
0.2244,4.1958,1.4449
0.2248,4.1958,1.5249
0.2252,4.1958,1.5249
0.2256,4.1958,1.5249
0.226,4.1958,1.4449
0.2264,4.1958,1.5249
0.2268,4.1958,1.5249
0.2272,4.1958,1.4449
0.2276,4.1958,1.4449
0.228,4.1958,1.3649
0.2284,4.1958,1.4449
0.2288,4.1958,1.5249
0.2292,4.1958,1.5249
0.2296,4.1958,1.6049
0.23,4.1958,1.7649
0.2304,4.1958,1.8449
0.2308,4.2758,2.0049
0.2312,4.2758,2.0049
0.2316,4.1958,2.0849
0.232,4.1958,2.1649
0.2324,4.1958,2.2449
0.2328,4.1958,2.2449
0.2332,4.1958,2.2449
0.2336,4.1958,2.1649
0.234,4.2758,2.2449
0.2344,4.2758,1.9249
0.2348,4.2758,2.0049
0.2352,4.2758,2.0049
0.2356,4.2758,2.0049
0.236,4.2758,2.0049
0.2364,4.2758,1.9249
0.2368,4.1958,1.8449
0.2372,4.1958,1.9249
0.2376,4.1958,1.8449
0.238,4.1958,1.8449
0.2384,4.1958,1.9249
0.2388,4.1958,1.9249
0.2392,4.2758,2.1649
0.2396,4.2758,2.2449
0.24,4.2758,2.3249
0.2404,4.2758,2.4049
0.2408,4.2758,2.4849
0.2412,4.2758,2.5649
0.2416,4.2758,2.6449
0.242,4.2758,2.6449
0.2424,4.2758,2.7249
0.2428,4.2758,2.8049
0.2432,4.2758,2.5649
0.2436,4.2758,2.4849
0.244,4.2758,2.3249
0.2444,4.2758,2.3249
0.2448,4.2758,2.4049
0.2452,4.1958,2.4049
0.2456,4.2758,2.4049
0.246,4.2758,2.3249
0.2464,4.2758,2.2449
0.2468,4.2758,2.2449
0.2472,4.2758,2.3249
0.2476,4.2758,2.4849
0.248,4.2758,2.4849
0.2484,4.2758,2.5649
0.2488,4.2758,2.6449
0.2492,4.2758,2.8049
0.2496,4.2758,2.9649
0.25,4.2758,2.9649
0.2504,4.3558,3.0449
0.2508,4.3558,3.1249
0.2512,4.3558,3.1249
0.2516,4.3558,3.1249
0.252,4.2758,2.5649
0.2524,4.3558,2.6449
0.2528,4.3558,2.7249
0.2532,4.3558,2.8049
0.2536,4.3558,2.7249
0.254,4.3558,2.7249
0.2544,4.2758,2.7249
0.2548,4.3558,2.7249
0.2552,4.3558,2.6449
0.2556,4.3558,2.6449
0.256,4.2758,2.8049
0.2564,4.3558,2.8849
0.2568,4.3558,2.8849
0.2572,4.3558,3.0449
0.2576,4.3558,3.1249
0.258,4.3558,3.2849
0.2584,4.3558,3.3649
0.2588,4.3558,3.4449
0.2592,4.3558,3.4449
0.2596,4.3558,3.5249
0.26,4.3558,3.5249
0.2604,4.3558,3.2049
0.2608,4.3558,3.1249
0.2612,4.3558,3.1249
0.2616,4.3558,3.0449
0.262,4.3558,3.1249
0.2624,4.3558,3.0449
0.2628,4.3558,2.9649
0.2632,4.3558,2.8849
0.2636,4.3558,2.8849
0.264,4.3558,2.9649
0.2644,4.3558,3.1249
0.2648,4.4358,3.0449
0.2652,4.4358,3.2049
0.2656,4.4358,3.2049
0.266,4.4358,3.3649
0.2664,4.3558,3.5249
0.2668,4.3558,3.6049
0.2672,4.3558,3.6049
0.2676,4.3558,3.7649
0.268,4.4358,3.7649
0.2684,4.4358,3.6049
0.2688,4.4358,3.2849
0.2692,4.4358,3.2849
0.2696,4.5158,3.3649
0.27,4.5158,3.3649
0.2704,4.4358,3.2849
0.2708,4.4358,3.2849
0.2712,4.4358,3.2849
0.2716,4.4358,3.1249
0.272,4.4358,3.1249
0.2724,4.4358,3.1249
0.2728,4.4358,3.2849
0.2732,4.4358,3.3649
0.2736,4.4358,3.5249
0.274,4.4358,3.6849
0.2744,4.4358,3.8449
0.2748,4.4358,3.9249
0.2752,4.5158,3.9249
0.2756,4.5158,4.0849
0.276,4.4358,4.0849
0.2764,4.4358,3.6849
0.2768,4.4358,3.5249
0.2772,4.4358,3.5249
0.2776,4.4358,3.6849
0.278,4.5158,3.6049
0.2784,4.5158,3.6049
0.2788,4.4358,3.5249
0.2792,4.5158,3.5249
0.2796,4.5158,3.5249
0.28,4.5158,3.5249
0.2804,4.5158,3.6049
0.2808,4.4358,3.6049
0.2812,4.5158,3.7649
0.2816,4.5158,3.9249
0.282,4.4358,4.0049
0.2824,4.5158,4.1649
0.2828,4.5158,4.2449
0.2832,4.5158,4.3249
0.2836,4.5158,4.3249
0.284,4.5158,4.2449
0.2844,4.5158,3.6049
0.2848,4.5158,3.7649
0.2852,4.5158,3.8449
0.2856,4.5158,3.8449
0.286,4.5158,3.8449
0.2864,4.5158,3.7649
0.2868,4.5158,3.6849
0.2872,4.5158,3.6049
0.2876,4.5158,3.6849
0.288,4.5958,3.7649
0.2884,4.5158,3.6849
0.2888,4.5158,3.9249
0.2892,4.5958,4.0849
0.2896,4.5958,4.1649
0.29,4.5158,4.3249
0.2904,4.5158,4.4849
0.2908,4.5958,4.4849
0.2912,4.5158,4.5649
0.2916,4.5958,4.6449
0.292,4.5158,4.0849
0.2924,4.5158,3.9249
0.2928,4.5958,4.0049
0.2932,4.5158,4.0849
0.2936,4.5958,3.9249
0.294,4.5158,3.9249
0.2944,4.5158,3.9249
0.2948,4.5158,3.8449
0.2952,4.5158,3.6849
0.2956,4.5158,3.9249
0.296,4.5158,4.0049
0.2964,4.5158,4.1649
0.2968,4.5158,4.3249
0.2972,4.5158,4.4049
0.2976,4.5158,4.5649
0.298,4.5958,4.6449
0.2984,4.5158,4.6449
0.2988,4.5158,4.4849
0.2992,4.5958,4.3249
0.2996,4.5958,4.4049
0.3,4.5958,4.2449
0.3004,4.5158,4.1649
0.3008,4.5958,4.2449
0.3012,4.5958,4.1649
0.3016,4.5158,4.0849
0.302,4.5958,3.9249
0.3024,4.5958,4.0049
0.3028,4.5958,4.0049
0.3032,4.5958,4.2449
0.3036,4.5958,4.3249
0.304,4.5958,4.4849
0.3044,4.5158,4.6449
0.3048,4.5958,4.7249
0.3052,4.5958,4.8049
0.3056,4.5958,4.8849
0.306,4.5958,4.8049
0.3064,4.5958,4.1649
0.3068,4.5958,4.2449
0.3072,4.5958,4.3249
0.3076,4.5958,4.4049
0.308,4.5158,4.4049
0.3084,4.5958,4.2449
0.3088,4.5158,4.2449
0.3092,4.5958,4.2449
0.3096,4.5958,4.2449
0.31,4.5158,4.2449
0.3104,4.5958,4.4049
0.3108,4.5958,4.5649
0.3112,4.5958,4.7249
0.3116,4.5958,4.8049
0.312,4.5958,4.8849
0.3124,4.5958,4.9649
0.3128,4.5958,4.9649
0.3132,4.5958,4.4849
0.3136,4.5958,4.6449
0.314,4.5158,4.7249
0.3144,4.5958,4.7249
0.3148,4.5958,4.6449
0.3152,4.5958,4.5649
0.3156,4.5958,4.4049
0.316,4.5958,4.3249
0.3164,4.5958,4.3249
0.3168,4.5958,4.2449
0.3172,4.5958,4.4049
0.3176,4.5958,4.4849
0.318,4.5958,4.6449
0.3184,4.5958,4.8049
0.3188,4.5958,4.8849
0.3192,4.5958,4.9649
0.3196,4.5958,4.9649
0.32,4.5958,5.0449
0.3204,4.5958,4.5649
0.3208,4.5958,4.6449
0.3212,4.5958,4.4849
0.3216,4.5958,4.4849
0.322,4.5958,4.5649
0.3224,4.5958,4.4849
0.3228,4.5958,4.4049
0.3232,4.5958,4.2449
0.3236,4.5958,4.2449
0.324,4.5958,4.3249
0.3244,4.5958,4.6449
0.3248,4.5958,4.6449
0.3252,4.5958,4.8049
0.3256,4.5158,4.9649
0.326,4.5958,5.0449
0.3264,4.5958,5.1249
0.3268,4.5958,5.2049
0.3272,4.5958,5.2849
0.3276,4.5958,4.8049
0.328,4.5958,4.6449
0.3284,4.5958,4.7249
0.3288,4.5958,4.8049
0.3292,4.5958,4.8049
0.3296,4.5958,4.6449
0.33,4.5958,4.5649
0.3304,4.5958,4.5649
0.3308,4.5958,4.5649
0.3312,4.5958,4.5649
0.3316,4.5958,4.8049
0.332,4.5958,4.9649
0.3324,4.5958,5.1249
0.3328,4.5958,5.2849
0.3332,4.6758,5.3649
0.3336,4.5958,5.4449
0.334,4.6758,5.2849
0.3344,4.5958,4.8849
0.3348,4.5958,4.8849
0.3352,4.6758,4.8849
0.3356,4.5958,4.8049
0.336,4.5958,4.8049
0.3364,4.6758,4.8049
0.3368,4.6758,4.6449
0.3372,4.5958,4.5649
0.3376,4.5958,4.6449
0.338,4.5958,4.6449
0.3384,4.5958,4.8049
0.3388,4.5958,4.9649
0.3392,4.5958,5.1249
0.3396,4.5958,5.2849
0.34,4.5958,5.4449
0.3404,4.5958,5.4449
0.3408,4.5958,5.5249
0.3412,4.5958,4.8049
0.3416,4.5958,4.8849
0.342,4.5958,4.8049
0.3424,4.5958,4.9649
0.3428,4.5958,4.8049
0.3432,4.5958,4.7249
0.3436,4.5958,4.7249
0.344,4.5958,4.5649
0.3444,4.5958,4.5649
0.3448,4.5958,4.6449
0.3452,4.5958,4.9649
0.3456,4.5958,5.1249
0.346,4.5958,5.2049
0.3464,4.5958,5.3649
0.3468,4.5958,5.4449
0.3472,4.5958,5.5249
0.3476,4.5958,5.3649
0.348,4.5958,5.2049
0.3484,4.5958,4.7249
0.3488,4.5958,4.8849
0.3492,4.5958,4.9649
0.3496,4.5958,4.8849
0.35,4.5958,4.8849
0.3504,4.5958,4.7249
0.3508,4.5958,4.7249
0.3512,4.5958,4.8849
0.3516,4.5958,4.9649
0.352,4.5958,5.1249
0.3524,4.5958,5.2849
0.3528,4.5958,5.4449
0.3532,4.5958,5.5249
0.3536,4.5958,5.6049
0.354,4.5958,5.6049
0.3544,4.5958,5.6049
0.3548,4.5958,4.8849
0.3552,4.5958,5.0449
0.3556,4.5958,5.1249
0.356,4.6758,5.0449
0.3564,4.5958,4.9649
0.3568,4.5958,4.9649
0.3572,4.6758,4.8849
0.3576,4.6758,5.1249
0.358,4.5958,5.0449
0.3584,4.5958,5.1249
0.3588,4.5958,5.3649
0.3592,4.6758,5.4449
0.3596,4.6758,5.6049
0.36,4.5958,5.7649
0.3604,4.5958,5.8449
0.3608,4.5958,5.7649
0.3612,4.5958,5.0449
0.3616,4.5958,5.2849
0.362,4.5958,5.2049
0.3624,4.6758,5.2049
0.3628,4.5958,5.0449
0.3632,4.6758,5.0449
